,TrialList,PicturePrime.OnsetTime,PictureTarget.OnsetTime,PictureTarget.RTTime,Target_time,Fix_time,Ant_time,J_time,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.RESP,prize,SumPrize,CorrectAnswer,PictureTarget.OnsetDelay,PictureTarget.RT,TargetPosition,PicturePrime.OnsetDelay
25,26,335261,339771,0,250,3795,4255,25,0,4,,0,60,4,4,0,right,8
26,27,345316,349977,0,260,3641,4399,43,0,5,,10,60,5,11,0,left,8
27,28,355388,359915,360150,270,3769,4261,26,1,5,5,2,62,5,15,235,left,6
28,29,365427,370137,0,280,3575,4445,37,0,4,,0,62,4,14,0,right,7
29,30,375516,380093,380306,290,3693,4317,47,1,5,5,0,62,5,9,213,left,13
30,31,385521,390115,0,300,3665,4335,10,0,4,,10,62,4,8,0,right,3
31,32,395560,400070,400368,300,3746,4254,45,1,5,5,2,64,5,5,298,left,7
32,33,405632,410242,410481,300,3651,4349,30,1,4,4,10,74,4,10,239,right,5
33,34,415637,420097,420370,300,3794,4206,24,1,4,4,0,74,4,3,273,right,3
34,35,425676,430169,430376,300,3762,4238,36,1,4,4,2,76,4,4,207,right,9
35,36,435665,440291,440529,300,3628,4372,15,1,5,5,10,86,5,3,238,left,15
36,37,445670,450313,450505,290,3624,4386,29,1,4,4,0,86,4,6,192,right,19
37,38,455625,460185,460412,280,3716,4304,47,1,4,4,2,88,4,5,227,right,4
38,39,465648,470190,470400,270,3759,4271,48,1,4,4,10,98,4,5,210,right,4
39,40,475702,480179,480398,260,3818,4222,23,1,5,5,0,98,5,4,219,left,18
40,41,485724,490101,490344,250,3936,4114,13,1,5,5,10,108,5,12,243,left,10
41,42,495763,500473,500668,250,3596,4454,44,1,5,5,2,110,5,5,195,left,4
42,43,505785,510111,0,250,3991,4059,41,0,5,,0,110,5,16,0,left,6
43,44,515857,520250,0,250,3924,4126,11,0,4,,0,110,4,16,0,right,9
44,45,525896,530523,530736,250,3680,4370,45,1,5,5,2,112,5,6,213,left,6
45,46,535934,540478,540696,250,3772,4278,24,1,4,4,0,112,4,15,218,right,5
46,47,545973,550717,0,250,3574,4476,30,0,4,,2,112,4,17,0,right,9
47,48,556045,560388,0,250,3967,4083,28,0,5,,0,112,5,9,0,left,19
48,49,566101,570711,570891,250,3700,4350,28,1,4,4,2,114,4,9,180,right,6
49,50,576089,580616,580844,250,3784,4266,20,1,5,5,0,114,5,10,228,left,5
50,51,586128,590471,590700,250,3975,4075,21,1,4,4,10,124,4,17,229,right,14
51,52,596167,600509,0,250,3972,4078,43,0,5,,2,124,5,13,0,left,12
52,53,606239,610715,0,250,3832,4218,34,0,5,,10,124,5,7,0,left,8
53,54,616311,620955,621201,250,3659,4391,22,1,5,5,0,124,5,2,246,left,16
54,55,626366,630726,0,250,3953,4097,18,0,4,,10,124,4,12,0,right,11
55,56,636421,641115,0,260,3603,4437,31,0,5,,2,124,5,6,0,left,15
56,57,646494,650836,651050,270,3944,4086,36,1,4,4,10,134,4,5,214,right,20
57,58,656516,660908,0,280,3895,4125,17,0,4,,2,134,4,16,0,right,15
58,59,666588,671214,671406,290,3648,4362,38,1,5,5,10,144,5,13,192,left,17
59,60,676576,681003,681302,300,3838,4162,28,1,4,4,2,146,4,14,299,right,12
60,61,686632,691325,691544,300,3574,4426,22,1,5,5,0,146,5,16,219,left,6
61,62,696620,700897,701060,300,3976,4024,47,1,4,4,10,156,4,2,163,right,11
62,63,706559,710818,0,290,4004,4006,49,0,5,,0,156,5,2,0,left,19
63,64,716647,721241,721452,300,3673,4327,26,1,5,5,10,166,5,16,211,left,17
64,65,726619,731380,731619,300,3501,4499,29,1,4,4,10,176,4,11,239,right,7
65,66,736625,741118,741393,290,3770,4240,19,1,4,4,2,178,4,2,275,right,5
