,TrialList,PicturePrime.OnsetTime,PictureTarget.OnsetTime,PictureTarget.RTTime,Target_time,Fix_time,Ant_time,J_time,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.RESP,prize,SumPrize,CorrectAnswer,PictureTarget.OnsetDelay,PictureTarget.RT,TargetPosition,PicturePrime.OnsetDelay
54,55,620413,624773,624989,250,3945,4105,45,1,4,4,10,154,4,4,216,right,8
55,56,630452,634979,635192,250,3783,4267,27,1,5,5,2,156,5,9,213,left,5
56,57,640474,644950,0,250,3828,4222,17,0,4,,10,156,4,3,0,right,6
57,58,650529,655240,655448,250,3607,4443,28,1,4,4,2,158,4,17,208,right,16
58,59,660552,665245,665464,250,3622,4428,47,1,5,5,10,168,5,14,219,left,6
59,60,670624,675234,0,250,3707,4343,34,0,4,,2,168,4,16,0,right,20
60,61,680696,685156,685396,250,3857,4193,43,1,5,5,0,168,5,16,240,left,16
61,62,690768,695161,0,250,3920,4130,23,0,4,,10,168,4,12,0,right,7
62,63,700824,705283,705530,250,3849,4201,16,1,5,5,0,168,5,7,247,left,11
63,64,710879,715623,715824,250,3566,4484,43,1,5,5,10,178,5,9,201,left,17
64,65,720918,725495,725690,250,3730,4320,43,1,4,4,10,188,4,6,195,right,7
65,66,730940,735483,735713,250,3773,4277,20,1,4,4,2,190,4,15,230,right,7
