,TrialList,PicturePrime.OnsetTime,PictureTarget.OnsetTime,PictureTarget.RTTime,Target_time,Fix_time,Ant_time,J_time,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.RESP,prize,SumPrize,CorrectAnswer,PictureTarget.OnsetDelay,PictureTarget.RT,TargetPosition,PicturePrime.OnsetDelay
34,35,446744,451086,451275,250,3967,4083,36,1,4,4,2,114,4,8,189,right,19
35,36,456766,461175,461357,250,3901,4149,11,1,5,5,10,124,5,9,182,left,14
36,37,466738,471047,471226,250,4003,4047,20,1,4,4,0,124,4,11,179,right,6
37,38,476726,481002,481220,250,4037,4013,47,1,4,4,2,126,4,12,218,right,13
38,39,486782,491292,491468,250,3807,4243,32,1,4,4,10,136,4,16,176,right,3
39,40,496787,501448,501642,250,3651,4399,14,1,5,5,0,136,5,11,194,left,18
40,41,506776,511436,511641,250,3657,4393,31,1,5,5,10,146,5,16,205,left,3
41,42,516815,521492,521741,250,3641,4409,33,1,5,5,2,148,5,17,249,left,19
42,43,526887,531564,0,250,3626,4424,44,0,5,,0,148,5,2,0,left,17
43,44,536959,541603,541784,250,3667,4383,23,1,4,4,0,148,4,10,181,right,6
44,45,546948,551324,551495,250,3935,4115,29,1,5,5,2,150,5,10,171,left,11
45,46,556936,561597,561792,250,3655,4395,15,1,4,4,0,150,4,15,195,right,4
46,47,566942,571652,571852,250,3596,4454,45,1,4,4,2,152,4,5,200,right,19
47,48,576964,581574,581744,250,3698,4352,23,1,5,5,0,152,5,7,170,left,5
48,49,586953,591664,591900,250,3592,4458,43,1,4,4,2,154,4,2,236,right,11
49,50,597025,601334,601565,250,4001,4049,12,1,5,5,0,154,5,9,231,left,7
50,51,607047,611724,611896,250,3639,4411,28,1,4,4,10,164,4,15,172,right,5
51,52,617036,621680,621866,250,3659,4391,24,1,5,5,2,166,5,2,186,left,6
52,53,627041,631518,631681,250,3836,4214,31,1,5,5,10,176,5,12,163,left,9
53,54,637030,641623,641808,250,3721,4329,40,1,5,5,0,176,5,13,185,left,19
54,55,647052,651595,651772,250,3760,4290,43,1,4,4,10,186,4,2,177,right,10
55,56,657057,661534,661700,250,3835,4215,31,1,5,5,2,188,5,11,166,left,7
56,57,667046,671439,0,250,3925,4125,34,0,4,,10,188,4,17,0,right,19
57,58,677118,681646,681807,250,3775,4275,32,1,4,4,2,190,4,2,161,right,15
58,59,687090,691600,691833,250,3795,4255,40,1,5,5,10,200,5,4,233,left,17
59,60,697146,701589,0,250,3870,4180,47,0,4,,2,200,4,12,0,right,11
60,61,707234,711661,711881,250,3877,4173,21,1,5,5,0,200,5,3,220,left,19
61,62,717273,721867,722037,250,3711,4339,25,1,4,4,10,210,4,4,170,right,12
62,63,727262,731957,732104,250,3608,4442,49,1,5,5,0,210,5,2,147,left,8
63,64,737234,741493,741667,250,4047,4003,41,1,5,5,10,220,5,5,174,left,17
64,65,747239,752000,752150,250,3554,4496,34,1,4,4,10,230,4,14,150,right,9
65,66,757228,761972,762150,250,3567,4483,35,1,4,4,2,232,4,10,178,right,16
