,TrialList,PicturePrime.OnsetTime,PictureTarget.OnsetTime,PictureTarget.RTTime,Target_time,Fix_time,Ant_time,J_time,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.RESP,prize,SumPrize,CorrectAnswer,PictureTarget.OnsetDelay,PictureTarget.RT,TargetPosition,PicturePrime.OnsetDelay
25,26,360087,364430,364648,250,3966,4084,46,1,4,4,0,66,4,8,218,right,18
26,27,370142,374452,374657,250,4000,4050,26,1,5,5,10,76,5,9,205,left,4
27,28,380164,384676,384896,250,3791,4259,23,1,5,5,2,78,5,2,220,left,7
28,29,390187,394780,394953,250,3713,4337,16,1,4,4,0,78,4,5,173,right,11
29,30,400175,404669,404864,250,3816,4234,22,1,5,5,0,78,5,9,195,left,17
30,31,410181,414657,414867,250,3838,4212,48,1,4,4,10,88,4,13,210,right,12
31,32,420236,424613,0,250,3926,4124,42,0,5,,2,88,5,2,0,left,19
32,33,430292,434985,0,250,3623,4427,38,0,4,,10,88,4,15,0,right,7
33,34,440364,445008,0,250,3664,4386,25,0,4,,0,88,4,7,0,right,12
34,35,450420,454913,455123,250,3825,4225,13,1,4,4,2,90,4,17,210,right,9
35,36,460425,464803,465028,250,3925,4125,14,1,5,5,10,100,5,2,225,left,3
36,37,470447,474974,475155,250,3788,4262,12,1,4,4,0,100,4,14,181,right,19
37,38,480419,485096,485309,250,3627,4423,37,1,4,4,2,102,4,3,213,right,5
38,39,490458,494884,0,250,3883,4167,28,0,4,,10,102,4,8,0,right,13
39,40,500513,504806,505025,250,4017,4033,36,1,5,5,0,102,5,9,219,left,5
40,41,510569,515029,0,250,3853,4197,49,0,5,,10,102,5,12,0,left,14
41,42,520658,525285,525496,250,3683,4367,37,1,5,5,2,104,5,9,211,left,18
42,43,530697,534973,0,250,4031,4019,35,0,5,,0,104,5,6,0,left,13
43,44,540769,545413,545632,250,3667,4383,26,1,4,4,0,104,4,10,219,right,15
44,45,550808,555502,0,250,3612,4438,31,0,5,,2,104,5,5,0,left,8
45,46,560880,565206,565454,250,3984,4066,31,1,4,4,0,104,4,9,248,right,19
46,47,570952,575362,0,250,3907,4143,36,0,4,,2,104,4,16,0,right,19
47,48,581025,585568,0,250,3763,4287,17,0,5,,0,104,5,5,0,left,15
48,49,591080,595675,595921,250,3708,4342,12,1,4,4,2,106,4,2,246,right,16
49,50,601102,605612,0,250,3805,4245,46,0,5,,0,106,5,14,0,left,4
50,51,611174,615517,0,250,3961,4089,41,0,4,,10,106,4,3,0,right,4
51,52,621247,625624,625816,250,3926,4124,50,1,5,5,2,108,5,2,192,left,9
52,53,631286,635846,636056,250,3744,4306,26,1,5,5,10,118,5,3,210,left,17
53,54,641308,645617,0,250,4004,4046,17,0,5,,0,118,5,12,0,left,8
54,55,651363,655740,655951,250,3938,4112,30,1,4,4,10,128,4,14,211,right,16
55,56,661385,665829,0,250,3859,4191,22,0,5,,2,128,5,2,0,left,3
56,57,671424,675834,676033,250,3896,4154,16,1,4,4,10,138,4,5,199,right,10
57,58,681430,686157,686394,250,3583,4467,18,1,4,4,2,140,4,9,237,right,18
58,59,691485,696045,0,250,3743,4307,29,0,5,,10,140,5,2,0,left,15
59,60,701541,706234,0,250,3620,4430,44,0,4,,2,140,4,12,0,right,5
60,61,711613,716106,716311,250,3824,4226,20,1,5,5,0,140,5,16,205,left,6
61,62,721635,726245,726459,250,3706,4344,27,1,4,4,10,150,4,15,214,right,13
62,63,731657,735950,736150,250,4011,4039,25,1,5,5,0,150,5,3,200,left,6
63,64,741663,745955,746186,250,4019,4031,18,1,5,5,10,160,5,10,231,left,9
64,65,751701,755995,756223,250,4009,4041,41,1,4,4,10,170,4,2,228,right,15
65,66,761740,766418,766660,250,3625,4425,26,1,4,4,2,172,4,2,242,right,8
