,TrialList,PicturePrime.OnsetTime,PictureTarget.OnsetTime,PictureTarget.RTTime,Target_time,Fix_time,Ant_time,J_time,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.RESP,prize,SumPrize,CorrectAnswer,PictureTarget.OnsetDelay,PictureTarget.RT,TargetPosition,PicturePrime.OnsetDelay
49,50,624783,629327,629518,250,3764,4286,37,1,5,5,0,170,5,7,191,left,6
50,51,634805,639115,639306,250,4002,4048,14,1,4,4,10,180,4,11,191,right,13
51,52,644811,649187,649398,250,3939,4111,13,1,5,5,2,182,5,14,211,left,20
52,53,654816,659410,659592,250,3724,4326,15,1,5,5,10,192,5,17,182,left,3
53,54,664805,669499,669709,250,3610,4440,43,1,5,5,0,192,5,3,210,left,18
54,55,674844,679421,679619,250,3740,4310,25,1,4,4,10,202,4,15,198,right,7
55,56,684849,689276,689480,250,3880,4170,50,1,5,5,2,204,5,6,204,left,8
56,57,694905,699298,699532,250,3912,4138,19,1,4,4,10,214,4,4,234,right,17
57,58,704944,709287,709488,250,3975,4075,46,1,4,4,2,216,4,17,201,right,15
58,59,714982,719292,719509,250,3996,4054,10,1,5,5,10,226,5,5,217,left,3
59,60,724988,729448,729696,250,3855,4195,42,1,4,4,2,228,4,14,248,right,7
60,61,735060,739754,739954,250,3611,4439,17,1,5,5,0,228,5,4,200,left,8
61,62,745066,749525,749733,250,3858,4192,41,1,4,4,10,238,4,16,208,right,17
62,63,755104,759397,0,250,4022,4028,17,0,5,,0,238,5,14,0,left,8
63,64,765160,769854,770070,250,3609,4441,33,1,5,5,10,248,5,2,216,left,16
64,65,775199,779492,779687,250,4015,4035,18,1,4,4,10,258,4,7,195,right,17
65,66,785204,789898,790134,250,3622,4428,50,1,4,4,2,260,4,15,236,right,15
