,TrialList,PicturePrime.OnsetTime,PictureTarget.OnsetTime,PictureTarget.RTTime,Target_time,Fix_time,Ant_time,J_time,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.RESP,prize,SumPrize,CorrectAnswer,PictureTarget.OnsetDelay,PictureTarget.RT,TargetPosition,PicturePrime.OnsetDelay
27,28,404483,409110,0,250,3682,4368,28,0,5,,2,108,5,8,0,left,5
28,29,414539,419283,419500,250,3565,4485,43,1,4,4,0,108,4,8,217,right,6
29,30,424594,429104,429314,250,3797,4253,29,1,5,5,0,108,5,6,210,left,7
30,31,434617,438926,0,250,4000,4050,46,0,4,,10,108,4,8,0,right,5
31,32,444689,449149,449346,250,3843,4207,26,1,5,5,2,110,5,2,197,left,4
32,33,454694,459087,459294,250,3915,4135,40,1,4,4,10,120,4,7,207,right,7
33,34,464733,469494,469696,250,3553,4497,49,1,4,4,0,120,4,13,202,right,10
34,35,474789,479482,479662,250,3623,4427,22,1,4,4,2,122,4,15,180,right,18
35,36,484777,489438,489632,250,3646,4404,31,1,5,5,10,132,5,6,194,left,11
36,37,494799,499192,499388,250,3924,4126,36,1,4,4,0,132,4,16,196,right,19
37,38,504822,509432,509600,250,3707,4343,16,1,4,4,2,134,4,16,168,right,15
38,39,514810,519337,519518,250,3784,4266,28,1,4,4,10,144,4,10,181,right,17
39,40,524799,529108,529347,250,4002,4048,48,1,5,5,0,144,5,10,239,left,5
40,41,534888,539181,539369,250,4013,4037,39,1,5,5,10,154,5,5,188,left,19
41,42,544910,549353,549551,250,3871,4179,47,1,5,5,2,156,5,13,198,left,11
42,43,554949,559609,559785,250,3654,4396,40,1,5,5,0,156,5,13,176,left,20
43,44,564954,569314,569513,250,3943,4107,20,1,4,4,0,156,4,2,199,right,10
44,45,574960,579386,579596,250,3882,4168,10,1,5,5,2,158,5,7,210,left,14
45,46,584965,589492,589671,250,3781,4269,48,1,4,4,0,158,4,7,179,right,7
46,47,594987,599597,599778,250,3706,4344,27,1,4,4,2,160,4,15,181,right,19
47,48,604976,609252,609427,250,4033,4017,16,1,5,5,0,160,5,8,175,left,6
48,49,614965,619658,619836,250,3613,4437,23,1,4,4,2,162,4,5,178,right,18
49,50,624953,629580,629789,250,3676,4374,48,1,5,5,0,162,5,2,209,left,10
50,51,635009,639669,639854,250,3653,4397,45,1,4,4,10,172,4,12,185,right,19
51,52,645031,649324,649504,250,4013,4037,21,1,5,5,2,174,5,5,180,left,5
52,53,655020,659597,659791,250,3736,4314,31,1,5,5,10,184,5,12,194,left,13
53,54,665042,669769,669959,250,3591,4459,46,1,5,5,0,184,5,17,190,left,19
54,55,675064,679691,679892,250,3680,4370,40,1,4,4,10,194,4,6,201,right,3
55,56,685103,689596,689787,250,3817,4233,39,1,5,5,2,196,5,9,191,left,10
56,57,695125,699852,700052,250,3584,4466,37,1,4,4,10,206,4,10,200,right,11
57,58,705147,709490,709668,250,3966,4084,33,1,4,4,2,208,4,8,178,right,13
58,59,715153,719713,719916,250,3750,4300,13,1,5,5,10,218,5,9,203,left,18
59,60,725158,729768,729973,250,3694,4356,37,1,4,4,2,220,4,3,205,right,4
60,61,735197,739941,740131,250,3570,4480,44,1,5,5,0,220,5,13,190,left,13
61,62,745219,749847,750038,250,3675,4375,20,1,4,4,10,230,4,2,191,right,6
62,63,755208,759551,0,250,3970,4080,14,0,5,,0,230,5,12,0,left,13
63,64,765263,769723,769906,250,3858,4192,47,1,5,5,10,240,5,17,183,left,19
64,65,775285,779862,780036,250,3728,4322,18,1,4,4,10,250,4,4,174,right,19
65,66,785274,789600,789787,250,3981,4069,34,1,4,4,2,252,4,6,187,right,15
